"Time [s]","pi1.feedback1.u1","pi1.feedback1.u2","position [rad]"
0.35,3.1415,3.14145
0.352,3.1415,3.14143
0.354,3.1415,3.14142
0.356,3.1415,3.14141
0.358,3.1415,3.14141
0.359019,3.1415,3.14141
0.359019,3.1415,3.14141
0.36,3.1415,3.14141
0.362,3.1415,3.14141
0.364,3.1415,3.14141
0.366,3.1415,3.14141
0.368,3.1415,3.14141
0.37,3.1415,3.14141
0.372,3.1415,3.14141
0.374,3.1415,3.14141
0.376,3.1415,3.14141
0.378,3.1415,3.14141
0.38,3.1415,3.14141
0.382,3.1415,3.14141
0.384,3.1415,3.14141
0.386,3.1415,3.14141
0.388,3.1415,3.14141
0.39,3.1415,3.14141
0.392,3.1415,3.14141
0.394,3.1415,3.14141
0.396,3.1415,3.14141
0.398,3.1415,3.14141
0.4,3.1415,3.14141
0.402,3.1415,3.14141
0.404,3.1415,3.14141
0.406,3.1415,3.14141
0.408,3.1415,3.14141
0.41,3.1415,3.14141
0.412,3.1415,3.14141
0.414,3.1415,3.14141
0.416,3.1415,3.14141
0.418,3.1415,3.14141
0.42,3.1415,3.14141
0.422,3.1415,3.14141
0.424,3.1415,3.14141
0.426,3.1415,3.14141
0.428,3.1415,3.14141
0.43,3.1415,3.14141
0.432,3.1415,3.14141
0.434,3.1415,3.14141
0.436,3.1415,3.14141
0.438,3.1415,3.14141
0.44,3.1415,3.14141
0.442,3.1415,3.14141
0.444,3.1415,3.14141
0.446,3.1415,3.14141
0.448,3.1415,3.14141
0.45,3.1415,3.14141
0.452,3.1415,3.14141
0.454,3.1415,3.14141
0.456,3.1415,3.14141
0.458,3.1415,3.14141
0.46,3.1415,3.14141
0.462,3.1415,3.14141
0.464,3.1415,3.14141
0.466,3.1415,3.14141
0.468,3.1415,3.14141
0.47,3.1415,3.14141
0.472,3.1415,3.14141
0.474,3.1415,3.14141
0.476,3.1415,3.14141
0.478,3.1415,3.14141
0.48,3.1415,3.14141
0.482,3.1415,3.14141
0.484,3.1415,3.14141
0.486,3.1415,3.14141
0.488,3.1415,3.14141
0.49,3.1415,3.14141
0.492,3.1415,3.14141
0.494,3.1415,3.14141
0.496,3.1415,3.14141
0.498,3.1415,3.14141
0.5,3.1415,3.14141
0.502,3.1415,3.14141
0.504,3.1415,3.14141
0.506,3.1415,3.14141
0.508,3.1415,3.14141
0.51,3.1415,3.14141
0.512,3.1415,3.14141
0.514,3.1415,3.14141
0.516,3.1415,3.14141
0.518,3.1415,3.14141
0.52,3.1415,3.14141
0.522,3.1415,3.14141
0.524,3.1415,3.14141
0.526,3.1415,3.14141
0.528,3.1415,3.14141
0.53,3.1415,3.14141
0.532,3.1415,3.14141
0.534,3.1415,3.14141
0.536,3.1415,3.14141
0.538,3.1415,3.14141
0.54,3.1415,3.14141
0.542,3.1415,3.14141
0.544,3.1415,3.14141
0.546,3.1415,3.14141
0.548,3.1415,3.14141
0.55,3.1415,3.14141
0.552,3.1415,3.14141
0.554,3.1415,3.14141
0.556,3.1415,3.14141
0.558,3.1415,3.14141
0.56,3.1415,3.14141
0.562,3.1415,3.14141
0.564,3.1415,3.14141
0.566,3.1415,3.14141
0.568,3.1415,3.14141
0.57,3.1415,3.14141
0.572,3.1415,3.14141
0.574,3.1415,3.14141
0.576,3.1415,3.14141
0.578,3.1415,3.14141
0.58,3.1415,3.14141
0.582,3.1415,3.14141
0.584,3.1415,3.14141
0.586,3.1415,3.14141
0.588,3.1415,3.14141
0.59,3.1415,3.14141
0.592,3.1415,3.14141
0.594,3.1415,3.14141
0.596,3.1415,3.14141
0.598,3.1415,3.14141
0.6,3.1415,3.14141
0.602,3.1415,3.14141
0.604,3.1415,3.14141
0.606,3.1415,3.14141
0.608,3.1415,3.14141
0.61,3.1415,3.14141
0.612,3.1415,3.14141
0.614,3.1415,3.14141
0.616,3.1415,3.14141
0.618,3.1415,3.14141
0.62,3.1415,3.14141
0.622,3.1415,3.14141
0.624,3.1415,3.14141
0.626,3.1415,3.14141
0.628,3.1415,3.14141
0.63,3.1415,3.14141
0.632,3.1415,3.14141
0.634,3.1415,3.14141
0.636,3.1415,3.14141
0.638,3.1415,3.14141
0.64,3.1415,3.14141
0.642,3.1415,3.14141
0.644,3.1415,3.14141
0.646,3.1415,3.14141
0.648,3.1415,3.14141
0.65,3.1415,3.14141
0.652,3.1415,3.14141
0.654,3.1415,3.14141
0.656,3.1415,3.14141
0.658,3.1415,3.14141
0.66,3.1415,3.14141
0.662,3.1415,3.14141
0.664,3.1415,3.14141
